#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_8029	3148	19	N	Y	1	3916	*,8029,*
contig_7411	3147	15	N	Y	1	3482	*,7411,*
contig_5121	3146	21	N	N	1	*	*,5121,*
contig_2953	3142	17	N	Y	1	490	*,2953,*
contig_1213	3141	18	N	Y	1	*	1213
contig_8274	3141	10	N	Y	1	4068	*,8274,*
contig_3180	3140	30	N	Y	1	*	3180
contig_896	3140	18	N	Y	1	*	896
contig_10	3134	145	N	Y	3	*	10
contig_6410	3129	10	N	Y	1	2804	*,6410,*
contig_5347	3128	10	N	Y	1	1968	*,5347,*
contig_7177	3119	10	Y	Y	1	*	7177
contig_8294	3118	12	N	Y	1	4082	*,8294,*
contig_6708	3117	26	N	Y	1	3014	*,6708,*
contig_7195	3116	10	N	Y	1	3332	*,7195,*
contig_6052	3115	10	N	Y	1	2516	*,6052,*
contig_6752	3114	24	N	Y	1	3046	*,6752,*
contig_1787	3113	150	N	Y	2	*	1787
contig_4876	3113	13	N	Y	1	1656	*,4876,*
contig_4524	3111	25	N	Y	1	1414	*,4524,*
contig_944	3110	38	N	Y	1	*	944
contig_6027	3108	11	N	Y	1	2496	*,6027,*
contig_6483	3108	18	N	Y	1	2860	*,6483,*
contig_4317	3107	11	N	Y	1	1268	*,4317,*
contig_7464	3107	10	N	N	1	*	*,7464,*
contig_5482	3105	16	N	Y	1	2074	*,5482,*
contig_108	3098	24	N	Y	1	*	108
contig_2918	3098	10	N	N	1	*	*,2918,*
contig_957	3095	503	N	Y	10	*	957
contig_8355	3090	13	N	Y	1	4130	*,8355,*
contig_1939	3086	24	N	Y	1	*	1939
contig_7086	3081	12	N	Y	1	3286	*,7086,*
contig_7569	3080	10	N	Y	1	3602	*,7569,*
contig_8394	3080	10	N	Y	1	4154	*,8394,*
contig_6821	3078	10	N	Y	1	3088	*,6821,*
contig_6939	3078	10	N	Y	1	3186	*,6939,*
contig_1555	3077	10	N	Y	1	*	1555
contig_6940	3074	10	N	Y	1	3186	*,6940,*
contig_5936	3073	10	N	Y	1	2410	*,5936,*
contig_7408	3073	20	Y	Y	1	318	7408
contig_4989	3072	11	N	Y	1	1736	*,4989,*
contig_8501	3068	10	Y	Y	1	*	8501
contig_1494	3067	18	N	Y	1	*	1494
contig_6481	3067	10	N	Y	1	410	*,6481,*
contig_8060	3067	18	N	Y	1	3944	*,8060,*
contig_5156	3065	20	N	Y	1	1842	*,5156,*
contig_4067	3064	11	N	Y	1	1074	*,4067,*
contig_3898	3057	10	N	Y	1	1002	*,3898,*
contig_7991	3057	11	N	Y	1	3890	*,7991,*
contig_2966	3056	10	N	Y	10	504	*,2966,*
contig_6158	3053	10	N	Y	1	2610	*,6158,*
contig_5598	3052	18	N	Y	1	2152	*,5598,*
contig_3086	3051	10	N	Y	1	*	3086
contig_1720	3048	10	N	Y	1	*	1720
contig_6557	3047	10	N	Y	1	2908	*,6557,*
contig_7645	3047	11	N	Y	1	3640	*,7645,*
contig_5949	3044	10	Y	Y	1	*	5949
contig_7820	3044	15	N	Y	1	3768	*,7820,*
contig_991	3041	48	N	Y	1	*	991
contig_7424	3036	10	N	Y	1	3494	*,7424,*
contig_2767	3030	30	N	Y	1	*	2767
contig_6792	3029	11	N	Y	1	3066	*,6792,*
contig_3854	3026	28	N	Y	1	992	*,3854,*
contig_320	3021	24	N	Y	1	*	320
contig_897	3021	18	N	Y	1	*	897
contig_5956	3014	22	N	Y	1	2426	*,5956,*
contig_7071	3014	17	N	Y	1	3276	*,7071,*
contig_2225	3011	149	N	Y	2	*	2225
contig_1973	3010	10	N	Y	1	*	1973
contig_4565	3010	12	N	Y	1	1444	*,4565,*
contig_6858	3006	15	N	Y	1	3114	*,6858,*
contig_487	3005	10	N	Y	1	*	487
contig_2682	3003	35	N	N	1	*	2682,-2680
contig_4094	3002	13	N	Y	1	1096	*,4094,*
contig_5041	3002	10	N	Y	1	1782	*,5041,*
contig_8469	3002	14	N	Y	1	4208	*,8469,*
contig_5400	3001	10	N	Y	1	2012	*,5400,*
contig_4713	2999	14	N	Y	1	1566	*,4713,*
contig_508	2998	65	N	Y	1	*	508
contig_6286	2997	16	Y	Y	1	234	6286
contig_4295	2995	16	N	Y	1	1248	*,4295,*
contig_4208	2990	10	N	Y	1	1190	*,4208,*
contig_5256	2990	14	N	Y	1	1904	*,5256,*
contig_8336	2988	43	N	N	1	*	8336,-8335
contig_6368	2986	16	N	Y	1	2762	*,6368,*
contig_4747	2984	19	N	N	1	*	4747
contig_8266	2984	10	N	Y	1	4060	*,8266,*
contig_6115	2983	10	N	Y	1	2568	*,6115,*
contig_4253	2982	12	N	Y	1	1214	*,4253,*
contig_3562	2980	13	N	Y	1	796	*,3562,*
contig_3908	2979	10	N	Y	1	1012	*,3908,*
contig_5793	2973	20	N	Y	1	2296	*,5793,*
contig_6116	2970	10	N	Y	1	2568	*,6116,*
contig_3019	2969	10	Y	Y	1	30	3019
contig_5242	2968	16	N	Y	1	1892	*,5242,*
contig_4509	2965	10	N	Y	1	1404	*,4509,*
contig_4530	2963	25	N	N	1	*	4530
contig_1008	2962	50	N	Y	5	*	1008
contig_1969	2962	10	N	Y	10	*	1969
contig_1129	2961	26	N	N	1	*	*,1129,*
contig_3211	2958	13	N	Y	1	622	*,3211,*
contig_4641	2955	10	N	Y	1	1498	*,4641,*
contig_8244	2954	10	N	Y	1	4042	*,8244,*
contig_6199	2950	26	N	Y	1	2646	*,6199,*
contig_8317	2950	12	N	Y	1	4100	*,8317,*
contig_5430	2948	17	N	Y	1	2036	*,5430,*
contig_3725	2947	10	N	Y	1	914	*,3725,*
contig_4442	2942	74	N	N	1	*	*,4442,*
contig_219	2940	39	N	Y	1	*	219
contig_5188	2938	12	N	Y	1	1862	*,5188,*
contig_7584	2938	14	N	Y	1	3616	*,7584,*
contig_3010	2937	10	N	Y	1	536	*,3010,*
contig_1421	2936	12	N	Y	1	*	1421
contig_5912	2932	10	Y	Y	1	210	5912
contig_4363	2931	11	N	Y	1	1316	*,4363,*
contig_4223	2929	22	N	N	1	*	*,4223,*
contig_3143	2927	26	N	Y	1	582	*,3143,*
contig_5166	2927	11	N	Y	1	1850	*,5166,*
contig_5000	2925	15	N	Y	1	1742	*,5000,*
contig_5938	2925	11	N	Y	1	2412	*,5938,*
contig_212	2920	38	N	Y	1	*	212
contig_7412	2917	10	N	Y	1	3482	*,7412,*
contig_7945	2917	16	N	Y	1	3852	*,7945,*
contig_4552	2916	30	N	Y	1	1432	*,4552,*
contig_3925	2914	12	Y	Y	1	70	3925
contig_961	2911	41	N	Y	1	*	961
contig_5577	2906	20	N	Y	1	2138	*,5577,*
contig_1397	2905	52	N	Y	2	*	1397
contig_7287	2903	11	N	N	1	*	7287,7289
contig_5016	2902	10	N	Y	1	1758	*,5016,*
contig_4202	2901	10	N	Y	1	1188	*,4202,*
contig_8038	2901	10	N	Y	1	3924	*,8038,*
contig_8039	2901	10	N	Y	1	3924	*,8039,*
contig_6342	2899	14	N	Y	1	2740	*,6342,*
contig_2858	2896	19	N	Y	1	*	2858
contig_5583	2896	35	N	Y	1	2142	*,5583,*
contig_8107	2893	15	N	Y	1	3980	*,8107,*
contig_4422	2892	11	N	Y	1	1344	*,4422,*
contig_6688	2889	10	N	Y	1	3002	*,6688,*
contig_8658	2889	56	N	Y	1	*	8658
contig_8477	2888	10	N	Y	1	4216	*,8477,*
contig_8110	2886	10	Y	Y	1	364	8110
contig_6571	2885	18	N	N	1	*	*,6571,*
contig_8063	2884	26	N	Y	1	3948	*,8063,*
contig_8436	2883	10	N	Y	1	4188	*,8436,*
contig_6376	2882	10	N	Y	1	2770	*,6376,*
contig_3699	2880	29	N	Y	1	892	*,3699,*
contig_8453	2880	11	Y	Y	1	*	8453
contig_2808	2877	44	N	Y	1	*	2808
contig_8489	2877	10	N	Y	1	4226	*,8489,*
contig_4199	2874	13	N	Y	1	1186	*,4199,*
contig_6077	2873	10	N	Y	1	2534	*,6077,*
contig_5485	2872	19	N	Y	1	2078	*,5485,*
contig_5809	2867	11	N	Y	1	2308	*,5809,*
contig_6390	2864	10	N	Y	1	2784	*,6390,*
contig_5168	2862	11	N	Y	1	1852	*,5168,*
contig_7112	2859	165	N	Y	3	*	7112
contig_5736	2857	15	N	Y	1	*	5736
contig_4684	2856	10	N	Y	1	1538	*,4684,*
contig_4822	2855	11	Y	Y	1	128	4822
contig_7175	2855	17	N	Y	1	3318	*,7175,*
contig_500	2852	25	N	Y	1	*	500
contig_4588	2848	11	N	Y	1	1462	*,4588,*
contig_5638	2848	17	N	Y	1	2182	*,5638,*
contig_6059	2845	10	N	Y	1	2522	*,6059,*
contig_5293	2844	10	N	Y	1	1938	*,5293,*
contig_7756	2844	10	N	Y	1	3722	*,7756,*
contig_6157	2843	19	N	Y	1	2610	*,6157,*
contig_8553	2840	201	N	Y	4	*	8553
contig_8604	2840	24	N	Y	1	*	8604
contig_3922	2836	37	N	Y	1	*	*,3922,*
contig_4631	2834	11	N	Y	1	1490	*,4631,*
contig_4392	2833	10	N	Y	2	*	4392
contig_4463	2830	12	N	Y	1	1374	*,4463,*
contig_7203	2830	10	N	Y	1	3340	*,7203,*
contig_7555	2828	11	N	Y	1	3590	*,7555,*
contig_5883	2827	10	N	N	1	*	*,5883,*
contig_7046	2825	20	N	Y	1	3252	*,7046,*
contig_1690	2822	16	N	Y	1	*	1690
contig_4896	2818	10	N	Y	1	1672	*,4896,*
contig_4332	2816	10	N	Y	1	1280	*,4332,*
contig_688	2815	24	N	Y	1	*	688
contig_2567	2813	30	N	N	1	*	2567
contig_8252	2813	29	N	Y	1	4046	*,8252,*
contig_6702	2812	19	Y	Y	1	260	6702
contig_3677	2809	10	N	Y	1	878	*,3677,*
contig_3741	2809	15	N	Y	1	928	*,3741,*
contig_1343	2808	28	N	Y	1	*	1343
contig_1212	2807	23	N	N	1	*	*,1212,*
contig_6544	2807	12	N	Y	1	2894	*,6544,*
contig_7179	2807	11	N	Y	1	3320	*,7179,*
contig_7382	2805	10	N	Y	1	3460	*,7382,*
contig_4566	2801	10	N	Y	1	1444	*,4566,*
contig_5827	2801	10	N	Y	1	2314	*,5827,*
contig_7457	2799	11	N	Y	1	3516	*,7457,*
contig_3974	2796	10	N	N	1	*	*,3974,*
contig_6311	2796	10	N	Y	1	2708	*,6311,*
contig_3013	2792	21	N	N	1	*	*,3013,*
contig_5623	2789	10	N	Y	1	2170	*,5623,*
contig_2954	2786	10	N	Y	1	490	*,2954,*
contig_6588	2784	10	N	Y	1	2934	*,6588,*
contig_7707	2783	10	N	Y	1	3688	*,7707,*
contig_2585	2778	34	N	N	1	*	1194,2585
contig_2813	2778	16	N	Y	1	422	*,2813,*
contig_6887	2778	14	N	Y	1	3142	*,6887,*
contig_6397	2774	10	N	Y	1	2792	*,6397,*
contig_7290	2773	17	N	N	1	*	-7289,7290
contig_6834	2771	23	N	Y	1	3098	*,6834,*
contig_8540	2770	10	N	Y	1	*	8540
contig_3112	2769	10	N	Y	1	562	*,3112,*
contig_4606	2769	10	N	Y	1	1476	*,4606,*
contig_6434	2769	10	N	Y	1	2826	*,6434,*
contig_5985	2763	10	Y	Y	1	214	5985
contig_4135	2762	11	N	Y	1	1136	*,4135,*
contig_7443	2762	15	N	Y	1	3504	*,7443,*
contig_3016	2757	10	N	Y	1	538	*,3016,*
contig_5878	2756	11	N	Y	1	2352	*,5878,*
contig_7267	2754	10	N	Y	10	3378	*,7267,*
contig_8380	2752	10	N	Y	1	4140	*,8380,*
contig_6016	2751	11	N	Y	1	2484	*,6016,*
contig_2106	2750	127	N	Y	3	*	2106
contig_6822	2750	10	N	Y	1	3088	*,6822,*
contig_7763	2748	10	N	Y	1	3728	*,7763,*
contig_6429	2744	31	N	Y	1	2820	*,6429,*
contig_4132	2743	10	N	Y	1	988	*,4132,*
contig_4455	2743	10	N	Y	1	1366	*,4455,*
contig_4715	2741	10	N	Y	1	1568	*,4715,*
contig_5648	2740	14	N	Y	1	2194	*,5648,*
contig_6060	2740	10	N	Y	1	2522	*,6060,*
contig_6958	2740	13	N	Y	1	3198	*,6958,*
contig_7808	2738	16	N	Y	1	3756	*,7808,*
contig_8593	2737	17	N	Y	1	*	8593
contig_8381	2735	11	N	Y	1	4140	*,8381,*
contig_6356	2734	12	N	Y	1	2750	*,6356,*
contig_8395	2730	11	N	Y	1	4154	*,8395,*
contig_8374	2728	10	Y	Y	1	*	8374
contig_4895	2724	10	N	Y	1	1672	*,4895,*
contig_1006	2722	38	N	Y	1	*	1006
contig_1691	2719	10	N	Y	1	*	1691
contig_3197	2713	11	N	Y	1	610	*,3197,*
contig_8009	2712	10	N	Y	1	3898	*,8009,*
contig_5432	2711	11	N	Y	1	2038	*,5432,*
contig_107	2710	30	N	Y	1	*	107
contig_1440	2706	22	N	Y	1	*	1440
contig_5971	2702	17	N	Y	1	2442	*,5971,*
contig_6240	2698	18	N	Y	1	2670	*,6240,*
contig_5148	2697	11	N	Y	1	1836	*,5148,*
contig_5886	2695	10	N	Y	1	2360	*,5886,*
contig_6558	2694	10	N	Y	1	2908	*,6558,*
contig_8473	2693	10	N	Y	1	4212	*,8473,*
contig_3156	2689	10	N	Y	1	596	*,3156,*
contig_5672	2689	11	N	Y	1	2212	*,5672,*
contig_6756	2689	14	N	Y	1	3050	*,6756,*
contig_5534	2688	17	N	Y	1	2100	*,5534,*
contig_7699	2688	10	Y	Y	1	342	7699
contig_5023	2687	10	N	Y	1	1764	*,5023,*
contig_5008	2682	17	N	Y	1	1750	*,5008,*
contig_7366	2682	10	N	Y	1	3446	*,7366,*
contig_8180	2682	23	N	Y	1	4008	*,8180,*
contig_1442	2680	17	N	Y	1	*	1442
contig_5914	2680	10	N	Y	1	2388	*,5914,*
contig_4240	2676	12	Y	Y	1	90	4240
contig_5655	2675	14	N	N	1	*	*,5655,*
contig_7943	2675	14	N	Y	1	3850	*,7943,*
contig_2928	2674	10	N	Y	1	472	*,2928,*
contig_8237	2674	10	N	Y	10	4040	*,8237,*
contig_8466	2674	10	N	Y	1	4206	*,8466,*
contig_7151	2673	10	N	Y	1	3310	*,7151,*
contig_4451	2670	11	Y	Y	1	102	4451
contig_7626	2669	26	N	N	1	*	*,7626,*
contig_6104	2667	18	N	Y	1	2560	*,6104,*
contig_6343	2667	11	N	Y	1	2740	*,6343,*
contig_5277	2663	17	N	Y	1	1920	*,5277,*
contig_5640	2662	32	N	Y	1	2184	*,5640,*
contig_4567	2657	50	Y	Y	1	*	4567
contig_6880	2654	10	N	Y	1	3136	*,6880,*
contig_7887	2654	10	N	Y	1	3806	*,7887,*
contig_3536	2653	13	N	Y	1	778	*,3536,*
contig_7876	2653	10	Y	Y	1	*	7876
contig_6037	2652	11	N	Y	1	2506	*,6037,*
contig_7817	2652	19	N	Y	1	3766	*,7817,*
contig_1979	2651	68	N	N	2	*	*,1979,*
contig_6686	2647	12	N	Y	1	3000	*,6686,*
contig_3807	2646	10	N	Y	1	974	*,3807,*
contig_4219	2646	50	Y	Y	1	*	4219
contig_3772	2644	15	N	Y	1	944	*,3772,*
contig_447	2641	27	N	Y	1	*	447
contig_7011	2639	20	Y	Y	1	284	7011
contig_5031	2638	10	N	Y	1	1772	*,5031,*
contig_780	2637	10	N	Y	1	*	780
contig_7363	2635	32	N	Y	1	*	7363
contig_4662	2633	10	N	Y	1	1518	*,4662,*
contig_8488	2633	10	N	Y	1	4226	*,8488,*
contig_7367	2632	10	N	Y	1	3446	*,7367,*
contig_5744	2630	10	Y	Y	1	198	5744
contig_4610	2625	11	N	Y	1	*	*,4610,*
contig_5681	2624	10	N	Y	1	2220	*,5681,*
contig_3420	2623	11	N	Y	1	716	*,3420,*
contig_8588	2623	11	N	Y	1	*	8588
contig_8415	2620	29	N	Y	1	4174	*,8415,*
contig_1581	2619	15	N	Y	1	*	1581
contig_4198	2619	14	N	N	1	*	*,4198,*
contig_4933	2619	10	N	Y	1	*	4933
contig_7678	2619	12	N	Y	1	3668	*,7678,*
contig_7599	2612	11	Y	Y	1	330	7599
contig_5865	2611	10	Y	Y	1	208	5865
contig_6463	2610	11	N	Y	1	2848	*,6463,*
contig_2102	2607	29	N	N	1	*	83,2102
contig_4946	2605	11	N	Y	1	1700	*,4946,*
contig_6924	2604	16	N	Y	1	3172	*,6924,*
contig_7832	2604	11	N	Y	1	3780	*,7832,*
contig_7779	2602	11	N	Y	1	3736	*,7779,*
contig_3531	2601	10	N	N	2	*	-3527,3531
contig_5409	2601	10	N	Y	1	2020	*,5409,*
contig_8641	2595	22	N	Y	1	*	8641
contig_3503	2592	11	N	Y	11	760	*,3503,*
contig_7544	2592	10	N	Y	5	*	*,7544,*
contig_8280	2592	10	Y	Y	1	372	8280
contig_2942	2588	15	N	Y	1	478	*,2942,*
contig_383	2585	33	N	Y	1	*	383
contig_7318	2584	10	N	Y	1	3422	*,7318,*
contig_3944	2583	13	N	N	1	*	*,3944,*
contig_7039	2581	10	N	Y	10	3246	*,7039,*
contig_4636	2577	11	N	Y	1	1494	*,4636,*
contig_544	2577	10	N	Y	1	*	544
contig_5310	2575	10	N	Y	1	1950	*,5310,*
contig_6959	2574	13	Y	Y	1	280	6959
contig_7008	2573	23	Y	Y	1	*	7008
contig_6676	2572	10	N	Y	1	2994	*,6676,*
contig_8783	2572	10	N	Y	1	2078	*,8783,*
contig_1655	2571	45	N	Y	1	*	1655
contig_6283	2569	10	Y	Y	1	*	6283
contig_2429	2568	11	N	Y	1	*	2429
contig_1074	2567	33	N	Y	1	*	1074
contig_3691	2564	33	N	Y	1	888	*,3691,*
contig_6239	2562	17	Y	Y	1	228	6239
contig_8500	2561	10	Y	Y	1	*	8500
contig_4491	2560	10	N	Y	1	1390	*,4491,*
contig_5373	2560	12	N	Y	1	1988	*,5373,*
contig_6707	2560	10	N	Y	1	3014	*,6707,*
contig_4041	2553	23	N	Y	1	1062	*,4041,*
contig_7804	2553	10	N	Y	1	3752	*,7804,*
contig_6071	2552	10	Y	Y	1	*	6071
contig_6838	2548	11	N	Y	1	3102	*,6838,*
contig_3921	2547	14	Y	Y	1	68	3921
contig_6044	2545	10	Y	Y	1	218	6044
contig_5810	2544	22	N	Y	3	2308	*,5810,*
contig_837	2541	10	N	Y	1	*	837
contig_5987	2540	38	N	Y	1	2458	*,5987,*
contig_4561	2538	10	N	Y	1	1440	*,4561,*
contig_7377	2537	10	N	Y	1	3456	*,7377,*
contig_2991	2535	10	N	Y	1	520	*,2991,*
contig_6088	2534	19	N	Y	1	2544	*,6088,*
contig_7074	2533	39	N	N	1	*	7074
contig_6861	2528	10	N	Y	1	3116	*,6861,*
contig_7223	2528	10	N	Y	1	3354	*,7223,*
contig_5391	2525	11	N	Y	1	2002	*,5391,*
contig_6012	2525	11	N	Y	1	2480	*,6012,*
contig_3560	2524	20	Y	Y	1	58	3560
contig_7202	2524	13	N	Y	1	3340	*,7202,*
contig_1501	2522	25	N	Y	1	*	1501
contig_7912	2522	11	N	Y	1	3824	*,7912,*
contig_2806	2518	47	N	Y	1	*	2806
contig_5377	2518	10	Y	Y	1	172	5377
contig_8213	2517	17	N	Y	1	4032	*,8213,*
contig_7516	2516	29	N	Y	1	3556	*,7516,*
contig_1375	2514	10	N	Y	1	*	1375
contig_6635	2514	23	N	Y	1	2956	*,6635,*
contig_4642	2513	10	N	Y	1	1500	*,4642,*
contig_817	2512	33	N	Y	1	*	817
contig_1599	2509	20	N	Y	1	*	1599
contig_6740	2509	96	N	Y	1	3040	*,6740,*
contig_6318	2508	30	N	Y	1	2716	*,6318,*
contig_1742	2507	368	N	Y	9	*	1742
contig_5915	2505	11	N	Y	1	2388	*,5915,*
contig_3726	2504	11	N	Y	1	914	*,3726,*
contig_6670	2504	10	N	N	1	*	*,6670,*
contig_3966	2500	15	Y	Y	1	72	3966
contig_5445	2500	11	N	Y	1	2046	*,5445,*
contig_8115	2500	10	N	Y	1	3986	*,8115,*
contig_2625	2498	11	N	Y	1	*	2625
contig_3523	2497	10	N	Y	1	776	*,3523,*
contig_3827	2494	23	N	N	1	*	*,3827,*
contig_5167	2493	15	N	Y	1	1850	*,5167,*
contig_4473	2492	10	N	Y	1	1382	*,4473,*
contig_7323	2491	10	N	Y	1	3428	*,7323,*
contig_7835	2490	10	N	Y	1	3784	*,7835,*
contig_6382	2489	10	N	Y	1	2776	*,6382,*
contig_2157	2488	25	N	N	2	*	-77,2157
contig_4289	2488	11	N	Y	1	1242	*,4289,*
contig_3241	2487	24	N	Y	1	640	*,3241,*
contig_6787	2487	13	N	Y	1	3062	*,6787,*
contig_8857	2486	12	Y	Y	1	396	8857
contig_7336	2484	19	Y	Y	1	310	7336
contig_1680	2483	39	N	Y	1	*	1680
contig_2601	2483	31	N	Y	1	*	2601
contig_4298	2483	18	N	Y	1	1250	*,4298,*
contig_7715	2483	11	N	Y	1	3696	*,7715,*
contig_6371	2481	16	N	Y	1	2766	*,6371,*
contig_3970	2480	11	N	Y	1	1020	*,3970,*
contig_5397	2478	15	N	Y	1	2010	*,5397,*
contig_6876	2477	17	N	Y	1	3130	*,6876,*
contig_7780	2475	10	N	Y	1	3736	*,7780,*
contig_3511	2474	12	N	Y	1	766	*,3511,*
contig_6666	2473	19	Y	Y	1	256	6666
contig_7283	2472	14	N	Y	1	3394	*,7283,*
contig_3714	2470	10	N	Y	1	904	*,3714,*
contig_3631	2469	10	N	Y	1	844	*,3631,*
contig_6677	2467	24	N	Y	1	2996	*,6677,*
contig_5483	2466	11	N	Y	1	2076	*,5483,*
contig_5717	2466	41	N	Y	1	*	5717
contig_8282	2466	10	Y	Y	1	376	8282
contig_4959	2463	28	N	Y	1	1712	*,4959,*
contig_5040	2462	10	N	Y	1	1780	*,5040,*
contig_446	2460	120	N	Y	2	*	446
contig_3790	2456	10	N	Y	1	960	*,3790,*
contig_4828	2456	10	N	Y	1	1630	*,4828,*
contig_972	2455	111	N	Y	1	*	972
contig_7438	2454	10	N	Y	1	*	7438
contig_6525	2451	21	N	Y	1	412	*,6525,*
contig_7862	2450	10	N	Y	1	3800	*,7862,*
contig_530	2449	15	N	Y	1	*	530
contig_8756	2448	10	N	Y	1	1728	*,8756,*
contig_1234	2444	13	N	Y	1	*	1234
contig_4562	2441	10	N	Y	1	1440	*,4562,*
contig_6053	2441	11	N	Y	1	2516	*,6053,*
contig_3865	2439	13	N	Y	1	998	*,3865,*
contig_1728	2436	59	N	Y	1	*	1728
contig_4942	2436	10	N	Y	1	1696	*,4942,*
contig_2332	2435	10	N	Y	1	*	2332
contig_5115	2435	11	N	Y	1	1812	*,5115,*
contig_2716	2433	152	N	Y	2	*	2716
contig_5028	2431	11	N	Y	1	1768	*,5028,*
contig_4357	2428	11	N	Y	1	1308	*,4357,*
contig_6542	2428	12	N	Y	1	2892	*,6542,*
contig_4302	2418	10	N	Y	1	1254	*,4302,*
contig_8404	2418	13	N	Y	1	4164	*,8404,*
contig_1822	2417	302	N	Y	6	*	1822
contig_7578	2417	13	N	Y	1	3610	*,7578,*
contig_3462	2415	10	N	Y	1	740	*,3462,*
contig_2538	2414	39	N	N	1	*	2538
contig_6178	2413	10	N	Y	1	2628	*,6178,*
contig_5356	2412	30	N	Y	1	1976	*,5356,*
contig_6078	2410	25	N	Y	1	2534	*,6078,*
contig_5635	2409	21	Y	Y	1	192	5635
contig_4649	2408	10	N	Y	1	1506	*,4649,*
contig_6812	2407	10	N	Y	1	3080	*,6812,*
contig_2648	2405	13	N	N	1	*	2648
contig_3886	2405	26	N	Y	1	*	3886
contig_3665	2404	10	N	Y	1	868	*,3665,*
contig_7165	2404	10	N	Y	1	3314	*,7165,*
contig_6549	2397	23	N	Y	1	2900	*,6549,*
contig_4040	2396	10	N	Y	1	1060	*,4040,*
contig_5401	2396	10	N	Y	1	2012	*,5401,*
contig_5442	2396	10	N	Y	1	2044	*,5442,*
contig_5943	2396	10	N	Y	1	2416	*,5943,*
contig_7073	2395	24	N	N	1	*	7073
contig_4821	2394	10	Y	Y	1	126	4821
contig_8859	2393	13	N	Y	1	3800	*,8859,*
contig_7239	2392	10	Y	Y	1	300	7239
contig_7401	2389	16	N	N	1	*	*,7401,*
contig_7762	2388	10	N	Y	1	3728	*,7762,*
contig_5918	2387	10	N	Y	1	2392	*,5918,*
contig_1508	2386	44	N	Y	2	*	1508
contig_5259	2382	25	N	Y	1	1906	*,5259,*
contig_6995	2382	12	N	Y	1	3222	*,6995,*
contig_7215	2381	10	N	Y	1	3348	*,7215,*
contig_6775	2378	13	N	Y	1	*	6775
contig_6866	2376	10	N	Y	1	3120	*,6866,*
contig_4082	2373	10	N	Y	1	1088	*,4082,*
contig_1576	2372	20	N	Y	1	*	1576
contig_6668	2371	16	N	Y	1	2988	*,6668,*
contig_6963	2371	30	N	Y	1	3202	*,6963,*
contig_7272	2369	10	N	Y	1	3382	*,7272,*
contig_4456	2367	10	N	Y	1	1366	*,4456,*
contig_7186	2366	10	N	Y	1	3328	*,7186,*
contig_3793	2365	11	N	Y	1	962	*,3793,*
contig_5297	2365	30	Y	Y	1	166	5297
contig_4740	2364	21	N	Y	1	1588	*,4740,*
contig_3018	2362	25	N	Y	1	540	*,3018,*
contig_674	2360	10	N	Y	1	*	674
contig_4459	2357	10	N	Y	1	1370	*,4459,*
contig_7476	2357	11	Y	Y	1	*	7476
contig_1826	2356	25	N	N	1	*	*,1826,*
contig_3761	2354	32	N	Y	1	934	*,3761,*
contig_1261	2349	25	N	Y	1	*	1261
contig_6124	2348	10	N	Y	1	2578	*,6124,*
contig_5781	2347	24	N	Y	1	2286	*,5781,*
contig_6754	2345	11	N	Y	1	3048	*,6754,*
contig_8833	2345	10	N	Y	1	3132	*,8833,*
contig_5671	2344	10	N	Y	1	2212	*,5671,*
contig_891	2344	19	N	Y	1	*	891
contig_6385	2343	11	N	Y	1	2780	*,6385,*
contig_5890	2340	10	N	Y	1	2364	*,5890,*
contig_7395	2338	37	N	N	1	*	*,7395,*
contig_4356	2336	10	N	Y	1	1306	*,4356,*
contig_1702	2335	19	N	Y	1	*	1702
contig_3692	2333	10	N	Y	1	890	*,3692,*
contig_5044	2332	14	N	Y	1	1784	*,5044,*
contig_6592	2332	10	N	Y	1	2938	*,6592,*
contig_2807	2331	10	N	Y	1	*	2807
contig_2079	2329	10	N	Y	10	*	2079
contig_8131	2328	14	N	Y	1	3994	*,8131,*
contig_5983	2324	23	N	Y	1	2456	*,5983,*
contig_4257	2321	10	N	Y	1	1218	*,4257,*
contig_6336	2315	10	N	Y	1	2734	*,6336,*
contig_8142	2314	11	N	Y	1	*	8142
contig_1472	2312	26	N	Y	1	*	1472
contig_5399	2312	10	Y	Y	1	174	5399
contig_6161	2312	10	N	Y	1	2614	*,6161,*
contig_5117	2310	31	N	N	1	*	*,5117,*
contig_3834	2307	10	N	Y	1	986	*,3834,*
contig_1368	2306	11	N	Y	1	*	1368
contig_3147	2305	13	N	Y	1	586	*,3147,*
contig_4131	2305	10	N	N	1	*	*,4131,*
contig_1721	2303	30	N	Y	1	*	1721
contig_4103	2303	12	N	Y	1	1106	*,4103,*
contig_1962	2299	10	N	Y	1	*	1962
contig_3236	2299	10	N	Y	1	636	*,3236,*
contig_1275	2297	23	N	N	1	*	*,1275,*
contig_6833	2297	13	Y	Y	1	274	6833
contig_8755	2296	28	N	Y	1	1702	*,8755,*
contig_3718	2290	10	N	Y	1	908	*,3718,*
contig_6595	2290	10	N	Y	1	2940	*,6595,*
contig_8390	2290	25	N	Y	1	4150	*,8390,*
contig_5311	2288	10	N	Y	1	1950	*,5311,*
contig_1626	2287	32	N	Y	1	*	1626
contig_4599	2287	10	N	Y	1	1472	*,4599,*
contig_2945	2286	10	N	Y	1	480	*,2945,*
contig_8050	2285	22	N	Y	1	3934	*,8050,*
